,date,review,rating,isEdited,title,userName,developerResponse
1258,2022-12-07 08:49:52,"Kuda has locked my account for more than a week now, I have given them all the requirements needed, yet Afolabi and Sandra has refuses to resolve it and unlock my account, the frustration is becoming alarming, 
Please kindly unlock my account..",1,False,Account locked,ikenna01,
1259,2022-11-15 07:34:43,This new software update is a mess. Keep on logging me out while on the app. I have to sign in over and over again. Can't even perform a single transaction. I wish I had not done this update,1,False,Poor update,Tmak design,
1260,2022-09-30 11:51:27,Keep up the good work,5,False,Fantastic job,Lekingson,
1261,2022-10-03 16:26:15,"Already read and reply ones complaints 
I have money in my acct yet I don’t have access to it bcos it was mistakenly deleted on my money
I downloaded another one``` and my acct is not there again",1,False,Customer care issue,adesewanifemi,
1262,2022-07-15 11:34:21,Very good and smart transactions,5,False,Keep up the good work,jenrolami,
1263,2022-06-26 11:44:28,"I love your service #kuda 
Exclusive customer service 
#balogun thanks for helping out God bless",5,False,Happy,Rahz bm,
1264,2022-04-24 15:49:56,It’s my first time on this app and I am enjoying it so far.,5,False,Review,edovia,
1265,2022-06-05 16:35:56,This is very bad I want to open my Kuda app it’s saying profile not yet complete I don’t have access to my school fees what’s all this rubbish s find something to asap I need my money urgently,2,False,Bad,ambitious lydia,
1266,2022-02-01 23:26:33,I can’t sign in into the kuda App and I have done all the necessary things,5,False,Abdul Rasak,Rasak001,
1267,2022-04-20 08:53:29,How can you be so wicked to treats your customer in an evil way. You all better delete this bank and redraw your money before police come after you as a result of having much money in your account,1,False,Poor,nigocci,
1268,2022-03-21 11:25:44,"I deposited funds but I am unable to withdraw it,is there any way I can you can help me?",4,False,Funds withdrawal...,wallyzee2009,
1269,2022-02-20 22:18:39,Bad,4,False,Can’t find the typing pad on my phone when I opened the app,fancyfrosh,
1270,2021-11-11 21:19:06,"I’m having problems with uploading my BVN and number, Kuda bank please impress me for once!",5,False,BVN,Your murder,
1271,2022-01-30 15:25:28,"Downloaded the app few days ago and when ever I try to login it keeps saying “something isn’t right plz try again “
I don’t even have an account no yet",1,False,Problem signing in,oluchi6,
1272,2021-12-11 09:20:20,"The current version (1.924) feels really buggy, app takes a while to load balances and I made a transaction that didn’t get acknowledged as successful, made send the same amount twice.",1,False,Bugs,ludicrous_,
1273,2021-06-13 07:12:03,"Their service is fast, reliable, and secured",5,False,Satisfied,cay3883,
1274,2021-06-26 12:00:37,I have no issues except for my atm card that they refused to deliver for more than two years now. Great bank overall.,3,False,NO ATM FOR ALMOST TWO YEARS,aurakeeper,
1275,2020-08-07 08:11:36,The new deal in Mobile banking,5,False,Efficient and Reliable,donblanco72,
1276,2021-02-06 07:50:30,"Would’ve given five stars but after completing the sign up process, the app then says I need to verify my BVN. But I’ve typed it in where it asked. I tried multiple times and it still isn’t working.",2,False,BVN issues,Toria E,
1277,2020-08-01 11:41:54,This is the best online banking app. Deposit and withdrawal is so stress less and zero transaction charges.,5,False,Just the best,hormortee.ro,
1278,2023-06-24 09:33:14,"Everything amazing, Design and Development of the App, Network and Process…. I love Kuda",5,False,Love it,Bashteamint,"{'id': 37336702, 'body': 'Thank you for providing your valuable feedback.💜\r\n', 'modified': '2023-06-26T13:45:12Z'}"
1279,2023-06-17 10:16:10,Quick and easy,5,False,Awesome,da shag,"{'id': 37208008, 'body': '💜💜💜💜', 'modified': '2023-06-19T13:43:39Z'}"
1280,2023-06-04 20:16:23,Makes life much easier,5,False,Awesome,Anyimoore89,"{'id': 36959428, 'body': 'Thank you for providing your valuable feedback.💜\r\n', 'modified': '2023-06-06T14:17:03Z'}"
1281,2023-05-19 07:20:42,Good,5,False,Nice but take time to show sent money,Tinsel ekezie,"{'id': 36657604, 'body': 'We aim to deliver best experience on our app. If you are facing any issues, please write to us at help@kuda.com . We will definitely help you.💜\r\n', 'modified': '2023-05-22T11:07:58Z'}"
1282,2023-05-04 17:19:37,Amazing banking app. Very reliable. Please don’t change.,5,False,Amazing app,Best mukoro,"{'id': 36361154, 'body': 'Thank you for providing your valuable feedback.💜\r\n', 'modified': '2023-05-06T07:57:33Z'}"
1283,2023-05-13 23:42:56,Kuda is it so hard for you to verify my account since last 3 weeks why opening account with you guys take much time kilode,2,False,3 weeks delay,𝑨𝒚𝒐𝒃𝒂𝒎𝒊,"{'id': 36576265, 'body': ""Hi Ayobami, We're sincerely sorry for the inconvenience this may have caused you and the delay in responding to your complaint. if you have sent an email to help@kuda.com stating your complaint,please can you share with us your full names or Email address to enable us follow-up with the resolution of your complaint, if they are yet to be resolved? We look forward to your response. We are always available to provide answers to your concerns at all times. Thank you 💜"", 'modified': '2023-05-17T12:27:34Z'}"
1284,2023-03-26 10:44:10,One of the fastest bank in the world after Mashreq,5,False,Super fast,kizzyreal,"{'id': 35657504, 'body': 'Thank you for providing your valuable feedback.💜\r\n', 'modified': '2023-03-29T13:22:35Z'}"
1285,2023-04-30 11:48:00,"My Kuda app that was working fine all of a sudden stopped working since yesterday when I funded it , it’s totally not opening please resolve this I have things to do with my money",1,False,My money is stuck in your app,jk goodness,"{'id': 36271298, 'body': ""We're sincerely sorry for the inconvenience this may have caused you. Please you will need to update the version of your iOS on the appstore and then try again. Please reach out to us help@kuda.com if the issue persists. Thank you .💜"", 'modified': '2023-05-02T05:49:21Z'}"
1286,2023-03-29 15:06:41,"Kuda bank has to be most terrible bank is the history of online banks…Kuda bank experiences downtime every other day,causing glitches in transactions…my experience with this bank is terrible …",1,False,Terrible bank,adeoti folorubsho,"{'id': 35698963, 'body': 'Hi there, we are sincerely sorry for whatever experience you might have had with us . Please we would like to have full details of your complaint ,by sending us an in-app message or email us at help@kuda.com , so that we resolve it and could improve based on your feedback. We look forward to your response . Thank you 💜', 'modified': '2023-03-31T11:23:20Z'}"
1287,2022-12-15 13:36:58,Kuda bank is now sacking people  av been debate since last week,5,False,Sacm❌,holagold,
1288,2023-03-21 14:11:36,"Why can’t we call customers service since last months
This is not nice at all",2,False,Customer service,Portable idris,"{'id': 35550617, 'body': ""Hi Idris ,\nWe're \nYou can send an email to help@kuda.com or call 070CALLKUDA (0700022555832), but the easiest way to reach us is to tap More on the Kuda app then tap Chat With Us. \r\nOur office is on the First Floor, 11, Commercial Avenue, Sabo, Yaba, Lagos. Thank you 💜\r\n"", 'modified': '2023-03-23T14:27:29Z'}"
1289,2022-09-02 16:04:48,I love everything about kuda and the app is seemless/easy to use,5,False,Nice app,upgraded💯,
1290,2022-11-03 14:42:41,"It’s a terrible system , I downloaded it and tried opening it after opening it , to verify it , it keeps going off to Home Screen , it’s crazy , and I want to know why ?",1,False,Keeps going off,angry bird1111111,
1291,2022-10-07 02:02:54,"This is me after opening an account, moving forward it’s always tells me “ something went wrong “ been the same for like a week now .",1,False,App is lacking,buctces,
1292,2022-06-17 20:19:13,Very fast and reliable,5,False,Fast,blezzzzx,
1293,2022-07-23 09:18:46,Great but slow in acknowledging when funds have been transferred into KUDA,4,False,Speed,xxNow,
1294,2022-02-16 08:43:11,I love the application allows for quick and stress-free transactions.,5,False,Great app! Fast transactions!,Arizona fundz,
1295,2022-06-11 06:26:54,I tried opening an account on kuda it's not opening once it get to pictures it loads n not bring out d next step,2,False,Please do something to it,niphermy,
1296,2022-04-20 04:55:50,It’s quite unfortunate I’m unable to verify my account and I couldn’t remove the money I transferred to the account . You guys go around to restrict someone from taking his or her money .. that’s bad improve on your customer service,1,False,Kuda bank,mf kuda,
1297,2021-05-02 21:42:31,"Am just cool with this bank. 
What a way to bank.",5,False,What a way to bank,DADDYIK,
1298,2021-07-22 12:11:40,Please I need help I can’t login to my account after signing up,4,False,Sad,ellapear6475,
1299,2021-06-21 09:23:05,This bank is JUST to the core!,4,False,i recommend this bank,uwanbaba,
1300,2021-03-19 18:22:23,Easy to use mehn! Efficient. No stupid charges.,5,False,The best I’ve come across right now,klarzse,
1301,2020-09-26 17:27:44,I can’t even sign up,5,False,I can’t even sign up,hyper_lancer_,
1302,2021-03-08 22:17:11,"After I updated my app it started crashing 
Anytime I want to recharge the app closes and I’m getting disappointed 
Please fix this error it’s affecting me",3,False,Crash,ixKene,
1303,2020-08-14 23:11:15,Kuda is the best online banking  ive ever seen.   Its even better than using stanbic or ecobank.   I already got my atm card,5,False,The best,ebeeghost,
1304,2020-07-24 01:40:17,"I don’t have a national ID cardboard intl passport and I need to verify myself, Can I use a valid student ID card??",5,False,Identification issue,NinoBass1,
1305,2022-11-09 14:54:35,Worst app always debating someone even when the transaction is not successful 😤🤬🤦‍♂️,5,False,Mr,tantantan416,
1306,2023-06-01 01:57:08,"Kuda takes money and won’t reverse it, I’m fed up with the app already and it’s the second time, I’m already getting good recommendations to use palmpay or Opay, Kuda is just not working at the highest level or minimum level even",1,False,Flaws,igoniwari,"{'id': 36884176, 'body': ""Hi there , We're sincerely sorry for the inconvenience this may have caused you. Please can you share with us the details of the transactions( amount and date) to enable us investigate immediately & solve the issue by send a mail to help@kuda.com . Your Kuda isn't going anywhere and your money is safe and secure in your account. We are always available to provide answers to your concerns at all times. Thank you 💜"", 'modified': '2023-06-02T09:40:34Z'}"
1307,2023-04-29 10:02:40,"I’m still having issues logging onto the app. I deleted the app and re-downloaded it again and still it always crashes as i try to logging.
I’m using a iPhone Model A1533.",1,False,App Crash,Lilßed,"{'id': 36271016, 'body': ""We're sincerely sorry for the inconvenience this may have caused you. Please you will need to update the version of your iOS on the appstore and then try again. Please reach out to us help@kuda.com if the issue persists. Thank you .💜"", 'modified': '2023-05-02T05:26:29Z'}"
1308,2023-04-06 19:31:49,This app has to be the most useless banking app I have ever used …they can’t go a week without having issues ..imagine buying something and then to make payments with KUDA will be a problem ..,1,False,Negative review,Ace Dboi,"{'id': 35848494, 'body': 'We are always looking to improve the experience for our users, and really appreciate the feedback. If there is anything specific we can look into, please contact us at help@kuda.com.💜', 'modified': '2023-04-09T14:26:32Z'}"
1309,2023-04-05 12:39:13,I have been complaining to Kuda for over a month. I was debited for a unsuccessful transaction. I have reported for a thousand times.  And u haven’t reversed my money. Please do so immediately,1,False,I was debited for a transaction and the money haven’t been reversed.,wolve333,
1310,2023-02-10 14:00:59,"Ordered for kuda atm card it never got delivered to me since last year i tried again to re order a new 
1000naira was taken from my account and showed the last order",1,False,Debit card,hemmy738,
1311,2023-02-01 08:45:00,I loved the app but now I can’t even trust them anymore…I’ve been stranded since yesterday can’t even make a transfer or withdraw money to go to work….after this I promise I’m never using this app again rubbish,1,False,🤬🤬🤬,geme_dgamer,"{'id': 34655116, 'body': ""Hi there, Thank you for reaching out to us. Please note all issues you were previously having with your app have been resolved. Your app is back and better. For transactions you received during this downtime, you'll need to confirm them from your account statement. We're truly sorry for any inconveniences this may have caused you and we're sincerely grateful for your patience and understanding during this period. Thank you.💜"", 'modified': '2023-02-03T09:02:38Z'}"
1312,2023-01-30 18:11:07,Nothing is working on kuda as I’m talking to you now my mobile app is not even opening what’s the meaning of this?,3,False,Kuda Nothing is working,mannie Exchage,"{'id': 34610261, 'body': ""Hi there , We're sincerely sorry for the inconvenience this may have caused you and the delay in responding to your complaint. Please can you send a mail to help@kuda.com to enable us follow-up with the resolution of your complaint, if they are yet to be resolved? We look forward to your response. Your Kuda isn't going anywhere and your money is safe and secure in your account. We are always available to provide answers to your concerns at all times. Thank you 💜"", 'modified': '2023-02-01T09:20:20Z'}"
1313,2023-01-13 11:06:49,I loved this bank at first but I no longer get it I got a failed withdrawal and I was debited twice and I only got one refunded were is my remaining balance since Sunday,2,False,Payments,minionahmdo,"{'id': 34291150, 'body': ""Hi there , We're sincerely sorry for the inconvenience this may have caused you. Please can you share with us the details of the transactions( amount and date) to enable us investigate immediately & solve the issue by send a mail to help@kuda.com . Your Kuda isn't going anywhere and your money is safe and secure in your account. We are always available to provide answers to your concerns at all times. Thank you 💜\r\n"", 'modified': '2023-01-15T12:41:25Z'}"
1314,2022-12-18 05:21:09,"For some days now if money enters my account I don't get an alert my balance just changes 
Now I can't see who the money is from please fix this in your app",1,False,New app doesn't show me money that comes in,Rhomeose,"{'id': 33830877, 'body': ""Hi there,\r\nWe've fixed transaction notifications and transaction history on your dashboard.\r\nYou can also request an account statement on the app..\r\nIf you have any questions, please chat with us on the app, or send a message to help@kuda.com.\r\nThank you .💜\r\n"", 'modified': '2022-12-20T11:44:32Z'}"
1315,2022-11-25 06:26:06,"I’ve put money in my Kuda savings account, immediately after making deposit I couldn’t login to my app again, I don’t understand please do some thing about it",1,False,My app is not opening,spotlessnicky,"{'id': 33535449, 'body': ""Hi there ,\r\nI'm sorry for any difficulties you might have experienced in using the Kuda app and the delay in responding to your complaint. Please can you send a mail to help@kuda.com to enable us follow-up with the resolution of your complaint, if they are yet to be resolved? We look forward to your response.\r\nThank you💜\r\n"", 'modified': '2022-12-05T09:42:55Z'}"
1316,2022-11-09 15:47:29,"I just recently updated my app right now and I have been having logging issues 

I’m really in need of an urgent help from Kuda",2,False,Log in issues,Jay_Chriz,
1317,2022-08-31 07:09:35,My bank for life,5,False,Excellent service,Kez Whay,
1318,2022-10-20 16:49:57,"The card request I made severally, kept rejecting by asking to update the app even when it’s the latest version.

I didn’t get the cards services I needed.

So, to me the app is bad and not needed.",1,False,Card Request problems,malaica83,
1319,2022-09-04 15:10:03,Most times we’ll see is not from you is from us… The bank is not an emergency bank that person can send to someone that is in need of money at emergency✅,1,False,Network issues,Kin Diamond,
1320,2022-06-24 09:48:53,"It’s the best and reliable app 
Money is sent faster",5,False,Review about kuda,ella billons,
1321,2022-08-28 08:46:57,Use to be good but now worse. I could not login even after I entered my email and password correctly and the useless app was telling me that it couldn’t verify my selfie video. This is so ridiculous,1,False,App now worse!,Androlee_,
1322,2022-06-24 04:24:42,I’m really enjoying this app. The budget feature is awesome!,5,False,Great app,BeeAmake,
1323,2022-01-26 06:05:13,The best bank I have used is fast and reliable,5,False,Kuda,Victor_Rich,
1324,2022-05-05 12:55:12,After reading some reviews here I feel like this kuda thing is just not it you people should grow I can’t bank with a bank like this I heard you people arrest ur customers for questioning hmmm,1,False,Kuda wahala with customer service,nikenmnnn,
1325,2022-04-20 13:33:43,Why are you calling the police on your customers? When you can’t prove he is involved in a fraudulent act? Have you done that to you celebrity customers?,2,False,It’s 1.2Million,sispums,
1326,2022-04-20 08:44:34,"They take your money and don’t pay back or even give you a reason 
You write to their customers care it takes them years to reply... they are thiefs",1,False,Very bad service,uyi222,
1327,2022-04-20 07:52:03,This bank will freeze your account and send the police to you for having a substantial amount of  money in your account. They have terrible customer service and generally shouldn’t be trusted. Do not use!,1,False,YOUR MONEY IS NOT SAFE!!!!!,Gracie okolie,
1328,2022-02-15 11:11:46,"I can’t seem to login even after updating the app. I don’t know what’s wrong 
Can you help please",3,False,Can’t login,Almroe,
1329,2021-11-19 04:37:35,Updating this app has been a total disaster,5,False,Sazzy990,hariz 155,
1330,2021-06-24 06:32:29,I love this app and please don’t stop being beautiful.,5,False,Amazing,granstyl,
1331,2021-11-10 23:31:22,I can’t log into my Account through the app And I haven’t received the alert of the last money sent to my account please. I hope you take an immediate action.,1,False,Why is my account not signing in.,youngistaan,
1332,2021-09-08 18:41:02,"I’ve sent mails, but no response. I can’t open an account. I’ve tried resetting account, still nothing",1,False,"I’ve been trying to create an account, but it keeps telling me I have an account already",Dire98,
1333,2021-08-05 09:21:08,"Hello kuda. Great banking system you’ve got, no lies but to beef up security to the max, kindly install 2-Factor Authentication in your next update.....

Thank you",3,False,Need for Two-factor authentication,skolaar,
1334,2021-04-30 08:30:47,Kuda makes banking seamless. It shouldn’t be so hard 😉😊,5,False,Kuda makes banking seamless. It shouldn’t be so hard 😉,Ayo Mikun,
1335,2021-06-07 12:22:33,"I can’t login to access my account, i tried resetting my password but you guys won’t send me the link to do that. I need money for an emergency and now my cash is tied up somewhere with no way to access it. Trash app",1,False,Can’t login,AgentWebs,
1336,2020-09-08 05:56:19,Amazing using Kuda over time and I look forward to a life long usage,5,False,Review,lokunade,
1337,2023-06-13 08:36:24,Kuda bank,5,False,Nice bank everything is ok and I love them,Obiagwu chukwudi,"{'id': 37161270, 'body': '💜💜💜💜', 'modified': '2023-06-16T11:50:26Z'}"
1338,2019-11-04 09:00:24,"Hello Kuda team, I just downloaded the app. When I try to create an account, after entering my DOB and BVN, it says “Sorry, we couldn’t confirm your BVN”. I’m certain my BVN is correct. What should I do?",3,False,Can’t create an account,Cee Jaiy,"{'id': 11959705, 'body': 'Hello, kindly update your app and give it a try again, if the issue persists please reach out on help@kudabank.com we’ll be more than happy to assist you.\n\nLove', 'modified': '2019-11-20T18:16:17Z'}"
1339,2023-05-16 21:25:04,Very fast . Keep it up,5,False,Transaction successful,thercorrs,
1340,2023-05-06 06:03:20,nice app but not improving….. in customer support and don’t have live chat with agent,5,False,CUSTOMER SUPPORT,morjah,"{'id': 36395194, 'body': 'Hi there, we are sincerely sorry for whatever experience you might have had with us . Please we would like to have full details of your complaint ,by sending us an in-app message or email us at help@kuda.com , so that we resolve it and could improve based on your feedback. We look forward to your response . Thank you 💜', 'modified': '2023-05-08T13:47:24Z'}"
1341,2023-04-09 18:33:21,They have good services,5,False,The bank is really good,ezeooh,"{'id': 35912545, 'body': 'Thank you for providing your valuable feedback.💜', 'modified': '2023-04-12T10:58:16Z'}"
1342,2023-04-06 13:00:16,Fast and Reliable,5,False,Great Network,Hayor92,"{'id': 35848443, 'body': 'It is delightful to hear such positive words and it’s always a pleasure to serve our users.💜\r\n', 'modified': '2023-04-09T14:17:25Z'}"
1343,2023-03-25 08:37:02,I love the way the network is always very good 👍,5,False,Sabi bank,oladunni25,
1344,2022-10-22 06:36:33,I love Kuda because is fast and reliable please keep it up,5,False,Love,obo wire,
1345,2023-02-01 14:51:06,I don’t really understand I use to like this app before but recently they av been doing on and off cos I don’t really get the app anymore and i just started trading on the via the stock stuff and there network is failing me 😩,1,False,Trading,adebayoh,"{'id': 34656985, 'body': ""Hi there, Thank you for reaching out to us. Please note all issues you were previously having with your app have been resolved. Your app is back and better. For transactions you received during this downtime, you'll need to confirm them from your account statement. We're truly sorry for any inconveniences this may have caused you and we're sincerely grateful for your patience and understanding during this period. Thank you.💜"", 'modified': '2023-02-03T10:21:35Z'}"
1346,2023-01-11 13:11:51,"I applied for KUDA ATM Card since January 2022. It’s been more than a year now and I still haven’t received my order…. 
I have been sending countless complaints to every of youe social media handles for 1 year now… you people have been ignoring me…..",1,False,GIVE ME MY ATM CARD!!!😡😡😡,Anjali5577,"{'id': 34264935, 'body': ""Hi there, We're sincerely sorry for the inconvenience this may have caused you. Please if you have sent us an in-app message or email help@kuda.com from the email linked to your account stating your complaint? Please share your Email address to enable us to follow up with the resolution. We look forward to your response .\nThank you💜"", 'modified': '2023-01-13T08:50:06Z'}"
1347,2022-12-19 19:42:03,This new app is really frustrating. A lot of things needs to be fixed. If you haven’t update your app to the latest version. Don’t,1,False,Transaction history issue,demz182,"{'id': 33848351, 'body': 'Hi there, we are always looking to improve the experience for our users, and really appreciate the feedback. If there is anything specific we can look into, please contact us at help@kuda.com .💜', 'modified': '2022-12-21T06:11:17Z'}"
1348,2022-11-24 06:55:39,"What is all this nonsense kuda I can’t login into my account without dis stupid verification now, U better give me my money ole",3,False,U better give me my money ole,Barbie Pearla,"{'id': 33535378, 'body': ""Hi Barbie ,\r\nI'm sorry for any difficulties you might have experienced in using the Kuda app and the delay in responding to your complaint. Please can you send a mail to help@kuda.com to enable us follow-up with the resolution of your complaint, if they are yet to be resolved? We look forward to your response.\r\nThank you💜\r\n"", 'modified': '2022-12-05T09:40:23Z'}"
1349,2022-11-18 13:53:52,I don’t know what’s going on with the app. I have been locked out of the app for days now. Can someone pls tell me what’s happening. I still have cash in the app.@Kuda you’ve to do something about this.,1,False,Locked out of my my app!!,Chiamaka62626252,
1350,2022-11-14 22:37:57,The app is ok so far but like other banks you need to include where we can find our BVN in case we need them,3,False,Show bvn in app,odk900,
1351,2022-11-11 05:44:16,"I have payed for kuda atm card for past 2 month and my card has not been sent still yet,the customer service is bad ,it never connects",1,False,I have not been given atm card for 2 months,Smalldaddy0420,
1352,2022-11-03 11:47:28,"I’ve sign up but I’ve been trying to verify and upgrade my account using my passport but I just can’t, I need help please",2,False,Can’t verify my account using my passport,Lmnjones,
1353,2022-02-18 13:23:41,I'm getting impressed everyday on your service. Fast and zero fee,5,False,Mr Richie,Rich_ie,
1354,2022-09-07 13:57:06,How can a bank with no physical branch have very poor customer service for almost a week i made a complaint no reply and you expect me to trust you with my day to day affairs?,1,False,Poor customer service,kvng blings,
1355,2022-04-04 10:48:54,What wrong with your app unable to make transfer for a few days now,2,False,Unable to make transfer,@gadwon_macualey,
1356,2021-10-04 09:13:39,This is definitely the best bank app I have ever used. Thank you Kuda!,5,False,The best,bukasc7,
1357,2022-01-24 19:03:40,I lost my number to access Kuda for more than 5 months I've been trying to reach these Kuda guys no response so my account is gone with the money inside ?  I'll rate this app 0 star if I can again .,1,False,Don't use Kuda thank you,emma77192,
1358,2021-11-24 07:22:03,Stop the pop up bug it’s annoying 💔,4,False,Bugs,Emmanuel Onwunali,
1359,2021-08-07 19:18:43,"The App stop working perfectly since last update, I was unable to login to my account",2,False,Login problem,harkorede,
1360,2020-09-21 21:51:18,One of the best and fastest mobile financial app ever seen i love it keep it up,5,False,Excellent,chibest 4 life,
1361,2021-02-21 07:11:52,"I downloaded this app since December, and I can’t set it up. When I get to the photo upload it’s just blank and black and wouldn’t do the photo verification to allow me finish. There’s no upgrade this is the latest version. Fix this ASAP.",1,False,Developers help,xxxtentac****,
1362,2023-05-23 17:49:15,Awesome bank I love it so much the speed is almost light’s,5,False,Tekboi,Tekstudioz,"{'id': 36721730, 'body': 'We are really glad that you like our product. Your support and voice are very important to us.💜\r\n', 'modified': '2023-05-25T06:56:05Z'}"
1363,2020-08-03 19:25:45,"The App is so buggy, keeps logging me out and after several attempts, it crashes",3,False,Fix the bugs,iseoluwa_pa,
1364,2023-05-16 11:54:40,Fast transfer,5,False,Good n fast next,Sekunade,"{'id': 36638471, 'body': 'Thank you for providing your valuable feedback.💜\r\n', 'modified': '2023-05-21T11:55:09Z'}"
1365,2023-05-21 09:10:30,don’t just disappoint your customers ❤️‍🔥,4,False,"Una too much Abeg, don’t just disappoint your customers ❤️‍🔥",Zeebaby❤️❤️,"{'id': 36721169, 'body': 'Hi there, we are sincerely sorry for whatever experience you might have had with us . Please we would like to have full details of your complaint ,by sending us an in-app message or email us at help@kuda.com , so that we resolve it and could improve based on your feedback. We look forward to your response . Thank you 💜', 'modified': '2023-05-25T06:30:40Z'}"
1366,2022-10-25 07:10:16,Why can't I long in to my Kuda account,5,False,Log,Jennifer4512,
1367,2023-05-03 07:42:25,"Plz how can l upgrade my acct witout nin and mine was lost is there anyway l can upgrade the acct cuz it was blocked and my money is still there, plz l really need an answer plz it’s very urgent",3,False,Blocked acct,precyblinks,"{'id': 36361304, 'body': 'We regret the inconvenience caused. Please you can retrive you NIN at any National Identity Management Commission office or you provide us with any other means of identification .  Once you have this means of identification please write to us at help@kuda.com.💜', 'modified': '2023-05-06T08:12:30Z'}"
1368,2023-05-01 08:14:09,"Having been trying to login to the app, since 2days now,I can’t , immediately I click on the app , it bounced back. , rectify your app problems cuz it’s frustrating",1,False,What kind of useless app is this,olubless,"{'id': 36300694, 'body': ""We're sincerely sorry for the inconvenience this may have caused you. Please you will need to update the version of your iOS on the appstore and then try again. Please reach out to us help@kuda.com if the issue persists. Thank you .💜"", 'modified': '2023-05-03T08:25:57Z'}"
1369,2023-02-06 12:38:51,"I am not able to complete the app is not tryna verify my face, I’ve been trying for weeks now",3,False,Good app but.. not verifying my face,sd&bg,"{'id': 34745991, 'body': ""Hi, there we are sorry that you're having issues with the app. Can you write to us at help@kuda.com . Kindly include a description of the issue you are facing, your Android version, and your app version. We will investigate immediately & solve the issue.💜"", 'modified': '2023-02-08T10:05:46Z'}"
1370,2022-11-29 14:12:06,This app has been misbehaving I was logout and been trying to log in but isn’t saying password not correct I’m trying to change password but it’s not working 👎👎👎👎👎,1,False,Pleasee Kuda company do something your app is misbehaving,jeh cii kah,"{'id': 33533298, 'body': 'Hi there, we apologize for this. Please send us your concern at help@kuda.com along with the screenshot of the error you receive. This will be handled with utmost priority.💜', 'modified': '2022-12-05T08:43:20Z'}"
1371,2022-11-18 07:28:39,You guys did a terrible job in the new update I can’t even change my profile pic on the new app I liked the old one more,1,False,Poor graphics and design in the new update,mayorofbenin,
1372,2022-09-01 19:50:36,I really do appreciate and enjoy banking with Kuda May god bless this bank,5,False,How I enjoy banking with Kuda,Musty Gajibo,
1373,2021-07-31 19:28:13,My acc is blocked how to open it back I’ve money inside my acc,5,False,My acc is blocked,David1614,
1374,2022-03-29 12:44:29,"I downloaded Kuda since 2 days ago and I was asked to verify my account, been trying to do that for a while now but it keeps telling me “request times out”",1,False,Verification issues,ghracie18,
1375,2022-02-10 14:12:41,"I just updated the app just now on my IPhone XR and now I can’t access my kuda account anymore 
What the meaning of this na please look into it cos I make use of that account for business everyday",1,False,Can’t access my account,Emmadio,
1376,2021-12-29 20:03:09,"Since I upgraded my Kuda bank app I have not been able to access my account again, I will put in the correct password and the app will insist on not opening 😪",1,False,Disappointed,Kiddo valentine,
1377,2021-08-16 16:27:07,"I’m trying to open an account with you 
But at the end it says i 
already have an account with 
You which I don’t have 
What could be the problem",1,False,I can’t open an account,truelyrae,
1378,2021-08-12 11:13:01,"HELLO, can i deposit N1,000,000 million above into my Kuda Bank if I’ve upgraded it? Let me know ASAP pls.",4,False,Sent from Lucky,spenzytrading,
1379,2021-04-04 18:10:20,I want my account to be up,5,False,Upgrade,Baba Dankoli,
1380,2019-11-28 23:57:24,This is freedom total freedom from bank wahala.. Wow the transfer is and no service charge is the sweetest part of this 😍🥰,5,False,Amazing app,Mr. !CE,
1381,2023-07-03 14:13:00,Nice doing business to you guys,5,False,Best app so far,Bankydaniel,"{'id': 37535601, 'body': 'Thanks for taking out time to rate us. It really helps us to keep going and delivering the best.💜\r\n', 'modified': '2023-07-07T11:12:56Z'}"
1382,2023-05-16 15:13:22,Kuda is a nice bank please do me a favor by awarding your online representative Jeffrey X2 his salary 💯☎️,5,False,Good bank,Believe 06,
1383,2023-06-30 12:08:13,"Lovely app 
There reverse your money back to u in less minutes",4,False,Good app,olajah123,"{'id': 37535070, 'body': 'It is delightful to hear such positive words and it’s always a pleasure to serve our users.💜\r\n', 'modified': '2023-07-07T10:46:17Z'}"
1384,2023-05-27 23:36:17,"The customer service is trash😡😡😡I have emailed all I can I’m tired 🥲for months now still can’t access my account 
Rubbish bank",1,False,Account login (change my lost phone number ),uche01,"{'id': 36797226, 'body': 'Hi there, we are sincerely sorry for whatever experience you might have had with us . Please we would like to have full details of your complaint ,by sending us an in-app message or email us at help@kuda.com , so that we resolve it and could improve based on your feedback. We look forward to your response . Thank you 💜\r\n \r', 'modified': '2023-05-29T14:43:35Z'}"
1385,2023-05-17 15:20:43,"I can’t withdraw nor transfer the money in my account, I have enough balance but it keeps showing me a little balance",1,True,Transfer issues,tjanzy,"{'id': 36130178, 'body': ""Hi there , We're sincerely sorry for the inconvenience this may have caused you. Please can you share with us the details of the transactions( amount and date) . Please if have you sent us an email at  help@kuda.com stating your complaint? Please can you share with us your Email address or full name to enable us to follow up with the resolution.\r\nThank you💜\r\n"", 'modified': '2023-04-24T08:16:54Z'}"
1386,2023-04-29 12:47:00,"User friendly 
Transaction so easy 
Everywhere stew",5,False,Kudos Kuda,Adefitim,"{'id': 36271057, 'body': 'It is delightful to hear such positive words and it’s always a pleasure to serve our users.💜\r\n', 'modified': '2023-05-02T05:29:02Z'}"
